,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
6912,6912.0,0.0,-0.018804764450956017,-0.0077172224609181606,0.13919764928016987,-0.0077172224609181606,-0.10485243617180123,0.19776605916611137,0.03771442763122862,-0.2169346504194007
6976,6976.0,0.0,-0.057184279950893,-0.1036181754839995,0.19513662968563814,0.17209240836831138,-0.1036181754839995,0.138034943354678,-0.3604335562611982,-0.1319970197322567
7040,7040.0,0.0,-0.07586684448006759,-0.040053750062210895,0.18137956136716576,-0.05484681230789559,-0.040053750062210895,0.10794483238200092,-0.4198257969523337,0.02744730454010129
7104,7104.0,0.0,-0.04237924933348209,-0.1583269987110421,0.1965078302621535,-0.1583269987110421,-0.18415368536306181,0.31363544171761365,-0.2097532419151693,0.026702237604249137
7168,7168.0,0.0,0.07816015632593976,0.055292888070472085,0.10562374901536087,0.1874607528836302,0.055292888070472085,0.21348477385333062,-0.018378244132621506,-0.047059389045112615
7232,7232.0,0.0,-0.1581711441514549,-0.14445281488134898,0.10512750056914373,-0.028720626631853787,-0.20266759568008785,-0.14445281488134898,-0.3329371485338206,-0.08207753503016321
7296,7296.0,0.0,-0.12214743011574596,-0.03819777241630033,0.26821677807500394,-0.03819777241630033,0.0731896680435971,-0.500144872946426,-0.3615334125702933,0.2159492393106928
7360,7360.0,0.0,-0.02398987356162851,-0.007962972179366081,0.13240493673422277,0.04786495686948483,-0.007962972179366081,0.16453220525599063,-0.09701797023292134,-0.22736558752133057
7424,7424.0,0.0,-0.13747107325048152,-0.1347622037875532,0.07608746251543133,-0.1347622037875532,-0.214393072214204,-0.12020108364963927,-0.006279824732575388,-0.21171918186843575
7488,7488.0,0.0,-0.09050033557775927,-0.12272366725055348,0.17344229449170934,-0.12272366725055348,-0.25358084905190875,0.1483643844348508,-0.2922424650973019,0.06768091907611694
7552,7552.0,0.0,-0.060355434262884165,-0.02334170605149229,0.10295730968533919,-0.02334170605149229,-0.10824665306325601,0.07830382754324453,-0.22900072732433352,-0.019491912418583498
7616,7616.0,0.0,-0.032248091809935486,-0.09909309535537321,0.31274824423858305,0.29606372079188287,-0.16841686159359,-0.09909309535537321,0.3236770679959553,-0.5134712908885524
7680,7680.0,0.0,-0.13737657427301767,-0.10856646147841975,0.13650109900192664,0.08065075850216485,-0.09189269894988317,-0.2845739286645612,-0.10856646147841975,-0.282500540774389
7744,7744.0,0.0,-0.10587845869395032,-0.18137659881550808,0.1927335598475648,0.23023597845126753,-0.18137659881550808,-0.023643264856720594,-0.30489081265189555,-0.24971759559689485
7808,7808.0,0.0,-0.010283252464157205,0.01738440691410252,0.17387229390366615,0.01738440691410252,-0.24370676354949491,0.15959203778286452,-0.17455784002412592,0.18987189655586778
7872,7872.0,0.0,0.0016299773064158752,-0.041271441319364124,0.23094763050594513,-0.041271441319364124,-0.23537550390683337,0.32082113986034255,-0.24824821273349773,0.21222390463143204
7936,7936.0,0.0,-0.08487673057217511,0.02412780570347857,0.18078289082630022,0.10216644082361097,0.02412780570347857,-0.2190044331121606,-0.37253197566124424,0.04085850938543977
8000,8000.0,0.0,0.0458736027463509,-0.005668109858875633,0.13917216897035883,-0.005668109858875633,-0.025242621808590226,0.02980036507982509,-0.08381969452377996,0.31429807484317523
