,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
3200,3200.0,0.0,0.2578359204602893,0.23998575547667458,0.16850760929121783,0.2652754732520259,0.12538583749432597,0.5678584756040673,0.23998575547667458,0.09067406047435278
3264,3264.0,0.0,0.3564779941254169,0.33586057383700535,0.13505837376983826,0.33586057383700535,0.3596799818429415,0.20815841029946786,0.2734603852913809,0.6052306193562891
3328,3328.0,0.0,0.48408971085553104,0.5208011802088061,0.08784606748782417,0.3726549347802395,0.5208011802088061,0.39108125757999784,0.6003721956094702,0.535538986099142
3392,3392.0,0.0,0.7403319039660732,0.733089490958858,0.24434324580571995,0.733089490958858,0.3610871538810712,0.6853484466834588,1.1256389932338515,0.7964954350731263
3456,3456.0,0.0,0.7710796521129042,0.6380999672992845,0.3146000579819578,0.6380999672992845,0.3329437131184748,0.622084616102248,1.0878910064215228,1.1743789576229908
3520,3520.0,0.0,0.8660196170010076,0.9091767897586206,0.25350326002855034,0.9091767897586206,0.7100658193372672,0.4984490157663958,1.2556202685781899,0.9567861915645646
3584,3584.0,0.0,1.0356796017633765,0.9496105047112599,0.40088236704439695,0.7432267128513818,0.5264298683613253,0.9496105047112599,1.3104616833810065,1.6486692395119087
3648,3648.0,0.0,1.1884516817726591,0.9394348615524283,0.42877928866504483,0.8453498371019902,0.9394348615524283,0.8281439499953351,1.385245430839393,1.9440843293741494
3712,3712.0,0.0,1.050360527474617,1.0702459820509407,0.30348727820877547,1.0702459820509407,0.9570245120290513,0.53568429890848,1.2620303040746232,1.4268175403099903
3776,3776.0,0.0,1.0182200637273395,1.155308331001026,0.3499917233753944,0.37565855608172777,0.9570245120290513,1.155308331001026,1.210750020103158,1.3923588994217344
3840,3840.0,0.91,1.1340049929303535,1.2353218228394849,0.323855007564867,0.7961655382901162,0.7086586472991373,1.4596977329974807,1.2353218228394849,1.4701812232255487
3904,3904.0,0.0,1.2696911150282244,1.1585618994309168,0.2824351816705728,1.1160512068986401,1.0534157966409439,1.1585618994309168,1.1936565921126696,1.8267700800579514
3968,3968.0,0.0,0.9409955134191555,1.0403489131448826,0.3694830346532658,0.4109511063742175,0.6879028597367225,1.0403489131448826,1.0661681083502772,1.4996065794896778
4032,4032.0,0.0,1.1698167777379114,1.155308331001026,0.34326091102411027,0.6854070027977281,0.9531547889241944,1.155308331001026,1.367439776682634,1.687773989283975
4096,4096.0,0.0,1.191474931117143,1.1708653547920185,0.2509779443280277,0.8295808252691758,1.2845438039037673,1.0783072114936094,1.1708653547920185,1.5940774601271437
4160,4160.0,0.0,1.1536121596112825,1.110119880585875,0.38218500748531853,0.7965409909528023,0.7227303676804355,1.110119880585875,1.382752639257447,1.755916919579852
4224,4224.0,0.0,1.1781915326908965,1.187121000093292,0.26220697474152266,1.083011372582267,0.7364502950522015,1.187121000093292,1.4351012624783177,1.4492737332484045
4288,4288.0,0.0,1.0451824762929962,0.9390830685428959,0.35687937572463746,0.6320927246963076,0.9390830685428959,0.8172987218956987,1.169797015542613,1.6676408507874654
4352,4352.0,0.0,0.9276868303591893,1.0226350405821432,0.2868780813130153,0.5111969673113959,0.6893100317748524,1.0226350405821432,1.2955049338893292,1.1197871782382258
4416,4416.0,0.0,0.7378027513662342,0.5465295270081161,0.3312178963839041,0.4590090471980333,0.4054130730821607,0.5465295270081161,1.1687286762932072,1.1093334332496538
4480,4480.0,0.0,0.8592368562210903,0.8487641600159865,0.41757181714912533,0.20933302651180277,0.6453359055832952,1.192905121746431,1.3998460672479354,0.8487641600159865
4544,4544.0,0.0,0.7943364169938139,0.8817408079891058,0.14475974113714732,0.5157023992636285,0.8817408079891058,0.8856236589234068,0.8998632985261517,0.7887519202667767
4608,4608.0,0.0,0.4996878557074048,0.39108125757999784,0.3631769407346563,0.14850969515666088,0.19293009532455735,0.39108125757999784,0.6217389805975808,1.144179249878227
4672,4672.0,0.0,0.565512544164153,0.6837026570631012,0.19730930098411772,0.41545653832645035,0.25590104403086705,0.6914940759399194,0.6837026570631012,0.7810084054604268
4736,4736.0,0.0,0.4056282998245315,0.26821379936450285,0.22481976601751152,0.19469037266704642,0.26821379936450285,0.225510775258886,0.7627597615191095,0.5769667903131127
4800,4800.0,0.0,0.41186032733128053,0.3164094416704492,0.26843767956310055,0.3024452868579459,0.3164094416704492,0.18032232484373514,0.32153565151462926,0.938588931769643
4864,4864.0,0.0,0.41266454965195287,0.3602649969115993,0.22110532433471458,0.3602649969115993,0.09794598275079425,0.3101035544360479,0.5430379892247073,0.7519702249366156
4928,4928.0,0.0,0.1319094835869245,0.07512361227726455,0.1514122239989409,-0.03546210955950896,0.3596799818429415,0.07512361227726455,0.004595007524324802,0.25561092584960077
4992,4992.0,0.0,0.31690074598535894,0.3998805298043675,0.190326423081135,0.027613937771749156,0.4342600998638219,0.17056161955406254,0.3998805298043675,0.5521875429327939
5056,5056.0,0.0,0.2927572021444352,0.28806102169992315,0.09357585911511589,0.25889277798636273,0.13980935088515659,0.4095181453493794,0.28806102169992315,0.3675047148013538
5120,5120.0,0.0,0.282869858374724,0.2488651838402178,0.13684261582618001,0.12598253539549722,0.2488651838402178,0.3090190316260843,0.20152554249807597,0.5289569985137447
