,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
3825,3825.0,0.0,0.029259865624483794,-0.09282049562388929,0.2817015075792944,-0.3062108280054171,0.46098595020951455,-0.16106841693893303,-0.09282049562388929,0.24541311848114383
3876,3876.0,0.0,-0.09205179351433038,-0.2992354381140807,0.35689522130472406,-0.4911735063462569,0.4004239585900914,-0.3397981426012321,-0.2992354381140807,0.26952416089982645
3927,3927.0,0.0,-0.05829809247563952,-0.14172466745109003,0.3171016259519905,-0.5161490976662153,0.08665516391422246,-0.16561239301509315,0.4453405318399784,-0.14172466745109003
3978,3978.0,0.0,0.08394973373214375,0.09044133777396639,0.4460929132139364,-0.589335768952159,0.3506285432585655,-0.15784976721831942,0.7258643237986653,0.09044133777396639
4029,4029.0,0.0,-0.031207550612034063,0.10152463953094147,0.29457278972841083,-0.6149255141570344,0.0474340645797387,0.1520872676431038,0.15784178934308027,0.10152463953094147
4080,4080.0,0.0,-0.02481128041600024,0.014637336105428868,0.2407526044597217,-0.3936253976252717,0.33370963766329803,-0.1472471563739459,0.014637336105428868,0.06846917815048952
4131,4131.0,0.0,-0.0025190355878420777,-0.0722715511173034,0.3424428796545815,-0.4220811942930932,0.23065812176485093,-0.0722715511173034,0.5244626270078131,-0.2733631813014778
4182,4182.0,0.0,-0.10772008489412783,-0.008321419768301683,0.23964865862186205,-0.5288416112878335,-0.008321419768301683,-0.1976095578847207,0.15784178934308027,0.03833037512713642
4233,4233.0,0.0,0.06696578758579705,-0.03158491496179436,0.22059377616086032,-0.20200938553116435,-0.03158491496179436,-0.0758688655109303,0.3949901076422655,0.24930199629060876
4284,4284.0,0.0,0.14233347297956075,0.1550998274587134,0.37289020895066755,-0.5246448930742339,0.1550998274587134,0.5975862554433048,0.34943496193957263,0.13419121313044685
4335,4335.0,0.0,-0.21833258642654538,-0.19249758479904064,0.1595701846897312,-0.502637712198041,-0.10656642839536601,-0.19249758479904064,-0.038764628952751415,-0.2511965777875277
4386,4386.0,0.0,-0.06835389486580346,-0.06659158102210325,0.2881254298598522,-0.5336524833863501,0.16202119792950462,-0.06659158102210325,0.29145568559069096,-0.1950022934407595
4437,4437.0,0.0,-0.1003030868969752,-0.06848490438716996,0.36697876656627393,-0.6596563887751566,-0.2546068523539562,-0.06848490438716996,0.4677911538848461,0.013441557146560704
4488,4488.0,0.0,-0.09886560143823167,-0.006783337441459254,0.2254874869103758,-0.4791975055903751,-0.006783337441459254,0.02580259919315298,-0.20703531068709985,0.1728855473346229
4539,4539.0,0.0,0.04659181220226579,0.11337934434311067,0.3163243920222716,-0.49096878838461777,0.11337934434311067,-0.06413026064751642,0.22432178666040692,0.45035697903994554
4590,4590.0,0.0,-0.04538752984992522,0.04262755730835607,0.2762297266255337,-0.3715158577682593,0.04262755730835607,0.04587182686286025,0.38038630495288533,-0.32430748060546843
4641,4641.0,0.0,0.06536350554357921,0.08915454769534144,0.28039236874807827,-0.4329312462599604,0.08915454769534144,0.04662915620888706,0.41744072968713325,0.20652434038649467
4692,4692.0,0.0,-0.012037909343503943,0.11318708405225548,0.300458187937308,-0.45166293974992916,0.11318708405225548,0.11952210576395597,0.40218302538479583,-0.24341882216859784
4743,4743.0,0.0,-0.1687562506579242,-0.004447280776977973,0.28338819128388026,-0.5860602815659348,0.15663790978555583,-0.41931772393403466,0.0094061232017706,-0.004447280776977973
4794,4794.0,0.0,0.010022300349495195,0.14452551146167128,0.31151884517400824,-0.4554502220402507,0.14452551146167128,0.16193254914145078,0.4246336474296636,-0.225529984245059
4845,4845.0,0.0,-0.06969016626748606,-0.11146334477418475,0.28792068592783615,-0.5220859185537463,0.07185112151836343,-0.11146334477418475,0.35749974849937954,-0.14425243802724216
4896,4896.0,0.0,0.0006071754537255308,-0.10750254272779856,0.32314465524960073,-0.4655837611413814,-0.11733300468326346,0.20604698354750564,0.4874082022735654,-0.10750254272779856
4947,4947.0,0.0,-0.03779953337841947,-0.024669445386195508,0.3448058151361498,-0.4035542187647634,-0.3261276805521321,-0.010549209416128125,0.5759028872271217,-0.024669445386195508
4998,4998.0,0.0,-0.09132579630167102,-0.17478012883154181,0.383407539400633,-0.5404081761204371,0.4846339659847176,-0.42424036468320814,0.19816572214211436,-0.17478012883154181
5049,5049.0,0.0,-0.09362551380178506,-0.05030900008252941,0.2727767605116008,-0.49526786557903685,0.12260783830416569,-0.05030900008252941,0.2530934576305286,-0.29825199928205337
5100,5100.0,0.0,-0.11817955413402204,-0.013512447621395144,0.25227545910179394,-0.5128736102799912,-0.013512447621395144,-0.2896250734269638,0.02422789309546955,0.20088546756277043
5151,5151.0,0.0,-0.033143057813688835,0.051551796958060565,0.3191649374096132,-0.3993575005511638,0.21681538082326846,0.051551796958060565,0.373193387210355,-0.4079183535089644
5202,5202.0,0.0,0.018850487921754082,0.11837811190534894,0.18353320752720537,-0.3025259046959151,0.11837811190534894,0.14811128857646363,0.1959860500989235,-0.06569710627605056
5253,5253.0,0.0,-0.03797305745291309,-0.01587807249924558,0.273766857903007,-0.446135554785676,0.05493221592309596,-0.17072436610077335,-0.01587807249924558,0.38794049019803356
5304,5304.0,0.0,-0.1094897894549564,-0.13083580958458807,0.14532343437253648,-0.2546219016723883,0.11568646783337447,-0.264633205008083,-0.013044498843097134,-0.13083580958458807
5355,5355.0,0.0,0.15634895489754216,0.17182647276312554,0.28876668821934776,-0.36015401089729454,0.17182647276312554,0.127095399224223,0.4865363334562892,0.3564405799413677
5406,5406.0,0.0,-0.04962413688965981,0.05798909639928754,0.2886203248844006,-0.6111382318667129,0.18259304905102297,0.05798909639928754,0.13582710170685064,-0.013391699738747312
5457,5457.0,0.0,-0.01639345644289939,0.00216381149911251,0.3246923625360484,-0.4434742212843691,0.47040670446142474,-0.28394510333176365,0.17288152644109853,0.00216381149911251
5508,5508.0,0.0,-0.08882135596752364,0.013596253389203757,0.19174845054958078,-0.43426191301061384,0.013596253389203757,-0.15784976721831942,0.05038395761376193,0.08402468938834934
5559,5559.0,0.0,-0.07051801472141479,-0.11741918114193398,0.3702114984072731,-0.5585257157254889,-0.07830416563963506,-0.18492429133877375,0.5865832802387577,-0.11741918114193398
5610,5610.0,0.0,-0.10952510412491638,0.011096869608084927,0.19195494512803646,-0.4225929891971906,0.011096869608084927,-0.24380664799234897,0.04231917105395522,0.06535807590291756
5661,5661.0,0.0,-0.11755815748919685,0.029191512274893805,0.3046047724611886,-0.5659979213253126,0.18393887108701024,-0.39167520280406043,0.15675195332148475,0.029191512274893805
5712,5712.0,0.0,-0.057047489845335544,0.019364062114863245,0.37020936024928985,-0.6153349500803125,0.019364062114863245,0.44877103894906006,0.1672143791288018,-0.30525197933909026
5763,5763.0,0.0,0.0051856285385426856,0.027885254894726402,0.29482612467899255,-0.5061179175459041,0.21604633965984724,0.027885254894726402,0.3557560108648268,-0.06764154518078286
5814,5814.0,0.0,-0.17216903137186854,-0.1447858359993592,0.1994850167801557,-0.4959843784447734,-0.22403746610796146,-0.1447858359993592,0.12449280708225736,-0.12053028338950594
5865,5865.0,0.0,-0.04395067773859925,0.04552479907464642,0.16629320895309802,-0.2948489811344525,0.10395859009120045,-0.18776427638637383,0.11337647966198325,0.04552479907464642
5916,5916.0,0.0,-0.0852859645557168,-0.0012077890066551085,0.23519387958528845,-0.38615319202544807,-0.0012077890066551085,-0.3343075048425385,0.2127695248314945,0.08246913826456329
5967,5967.0,0.0,-0.08331752946039546,-0.17299635413885334,0.41779875849630715,-0.5823753582564329,0.35754991372935674,-0.17299635413885334,0.44359679420542564,-0.4623626428414734
6018,6018.0,0.0,-0.04205421594340833,-0.07368991865910762,0.2917722164924617,-0.528125098422097,-0.07368991865910762,0.12501274352264957,0.3557560108648268,-0.08922481702331334
6069,6069.0,0.0,-0.1175414378877161,-0.033647754469942184,0.30518957223212934,-0.5573997669364745,0.28891298989401043,-0.033647754469942184,0.07937359578820276,-0.36494625371437694
6120,6120.0,0.0,-0.15463599534059683,-0.12704134670198855,0.22983155586225704,-0.5681474599225221,-0.0490806014296277,0.13031404894483634,-0.12704134670198855,-0.15922461759368214
6171,6171.0,0.0,0.08206780536210573,0.23024649502423072,0.2928289326802367,-0.4093886806714749,0.28295292087749574,-0.08628214401879726,0.3928104355990743,0.23024649502423072
6222,6222.0,0.0,0.07412274965439987,0.2265520611052391,0.3642715604744562,-0.6259802840855406,0.08800098595020954,0.2800759271216146,0.40196505818047673,0.2265520611052391
6273,6273.0,0.0,0.027627533889478362,0.13375893517377382,0.38429600907038775,-0.6386727977071588,0.13375893517377382,-0.11108468010117134,0.27772375171858754,0.4764124603633606
6324,6324.0,0.0,-0.08672673288560519,-0.06356226363799647,0.24868009040896843,-0.4869767881326572,-0.0427360118314025,-0.06356226363799647,0.2931994232252439,-0.13355802405121364
6375,6375.0,0.0,0.020551671891286816,-0.16504439600557305,0.3333370210377982,-0.32801329091997106,0.5951836332265222,-0.16504439600557305,0.1855236242916066,-0.18489121113615065
6426,6426.0,0.0,-0.1656062772188907,-0.37980693521463893,0.2799264454650662,-0.37980693521463893,0.1377964012817354,-0.3954618495341939,0.21385936085309,-0.404418363480446
6477,6477.0,0.0,-0.09654395617968034,-0.024086763618437257,0.19022849079618498,-0.35114642058517836,-0.024086763618437257,-0.00562656866695462,0.17091982160222646,-0.27277984963005797
6528,6528.0,0.0,-0.04785519305089227,-0.03828051771932271,0.28696328904768553,-0.5435813045258417,0.08838550653192007,-0.0804128415870904,0.33461319204587353,-0.03828051771932271
6579,6579.0,0.0,-0.12474288670462855,-0.10041409908799599,0.3270451953246645,-0.5255661239016094,-0.10041409908799599,-0.4653254817051561,0.21887260655242952,0.2487186646191891
6630,6630.0,0.0,-0.023645947111258222,-0.059253546158747256,0.27125707302687624,-0.2673144152940065,0.48290362336702014,-0.24872928874152248,-0.059253546158747256,-0.025836108729035013
6681,6681.0,0.0,0.018240408529752873,-0.013704707912250333,0.3039445128765495,-0.4339548360681553,-0.013704707912250333,-0.14497516833586577,0.44250695818382996,0.2413297967812058
6732,6732.0,0.0,0.04960841408532166,0.10967682426560911,0.3553956703602929,-0.5344713552329061,0.324481143702243,0.10967682426560911,0.47433017001441924,-0.12597471232275692
6783,6783.0,0.0,-0.05950350335895192,0.059161942321912714,0.23983324521312377,-0.4727488897987466,0.059161942321912714,0.06215440780243423,0.21800073773515313,-0.16408571485551313
6834,6834.0,0.0,0.01127528921982518,0.06455182589450381,0.3220470056322764,-0.5151255078580202,-0.14905595267438995,0.24959342094404022,0.06455182589450381,0.40641265979299207
6885,6885.0,0.0,0.006971943836708755,-0.12150250284187233,0.3139716277987793,-0.28348713426348776,-0.14924821296524515,-0.023423808298581917,0.612521377552731,-0.12150250284187233
6936,6936.0,0.0,-0.02618270558485062,-0.09177278177749072,0.3318453679836739,-0.5329359705206136,-0.10329800345082565,-0.09177278177749072,0.48915193990811817,0.10794128791655867
6987,6987.0,0.0,-0.13558836058313886,-0.09618437268917925,0.289621147494543,-0.3712087808258007,-0.09618437268917925,-0.49751197891129045,0.3378827001106601,-0.05091937060008385
7038,7038.0,0.0,-0.1170530947943665,-0.02777845203823547,0.18605816046133528,-0.37315360146137133,0.07896475228000985,-0.02777845203823547,0.042537138258274355,-0.3058353110105099
7089,7089.0,0.0,-0.029918843742179756,0.01065601227261921,0.3083332191948663,-0.5414317659286322,-0.11156519595760413,0.01065601227261921,0.40872204151436897,0.08402468938834934
